r,r1,n1,n2,r2
9.35925925925926,1.2979782959814643,0.0,0.9834525944607628,8.061280963277795
9.422497497497497,1.3066132422184176,0.0,0.983590717181738,8.115884255279079
9.485735735735735,1.3152446308054824,0.0,0.9837306613012313,8.170491104930253
9.548973973973974,1.3238730537691616,0.0,0.9838718196864037,8.225100920204811
9.612212212212212,1.3324983267182449,0.0,0.984014192337255,8.279713885493967
9.67545045045045,1.3411203531605052,0.0,0.9841580828202048,8.334330097289945
9.738688688688688,1.349738952087875,0.0,0.9843034911352533,8.388949736600813
9.801926926926926,1.358354067552451,0.0,0.9844504172824006,8.443572859374475
9.865165165165164,1.3669658392356556,0.0,0.9845988612616463,8.498199325929509
9.928403403403403,1.3755744014395292,0.0,0.9847485195065708,8.552829001963874
9.99164164164164,1.384179416373546,0.0,0.9848996955835942,8.607462225268094
10.054879879879879,1.392780947146134,0.0,0.9850523894927161,8.662098932733745
10.118118118118119,1.4013789552937057,0.0,0.9852066012339367,8.716739162824414
10.181356356356357,1.4099733758734683,0.0,0.9853623308072559,8.771382980482889
10.244594594594595,1.4185641608828414,0.0,0.9855195782126738,8.826030433711754
10.307832832832833,1.4271513062227303,0.0,0.9856783434501901,8.880681526610102
10.371071071071071,1.435734734908107,0.0,0.9858386265198053,8.935336336162964
10.43430930930931,1.444314239146013,0.0,0.9860007309879386,8.989995070163296
10.497547547547548,1.4528903218221485,0.0,0.986164049721751,9.044657225725398
10.560785785785786,1.4614622466632126,0.0,0.9863291898540817,9.099323539122572
10.624024024024024,1.470030822767503,0.0,0.9864955442520912,9.15399320125652
10.687262262262262,1.478594820930001,0.0,0.9866640236150389,9.208667441332262
10.7505005005005,1.487155365163018,0.0,0.9868337172436654,9.263345135337483
10.813738738738738,1.4957116613153754,0.0,0.9870052322708105,9.318027077423363
10.876976976976977,1.5042641461856354,0.0,0.9871782651300539,9.372712830791341
10.940215215215215,1.5128126374209687,0.0,0.987352815821396,9.427402577794247
11.003453453453453,1.5213568622967573,0.0,0.9875291879112567,9.482096591156695
11.066691691691691,1.5298968069857197,0.0,0.9877073813996354,9.536794884705971
11.12992992992993,1.5384326765086709,0.0,0.9878870927201129,9.591497253421258
11.193168168168167,1.5469640808328295,0.0,0.9880686254391088,9.646204087335338
11.256406406406406,1.555491569464402,0.0,0.9882516759902034,9.700914836942003
11.319644644644644,1.5640144983843518,0.0,0.9884365479398161,9.755630146260291
11.382882882882882,1.5725330191481521,0.0,0.9886232412879473,9.81034986373473
11.44612112112112,1.5810472708923304,0.0,0.988811452468177,9.86507385022879
11.50935935935936,1.5895566664749756,0.0,0.9890017886133451,9.919802692884385
11.572597597597598,1.5980618650304677,0.0,0.9891936425906115,9.97453573256713
11.635835835835836,1.6065624218004857,0.0,0.9893873179663963,10.02927341403535
11.699074074074074,1.615058330973767,0.0,0.9895828147406995,10.084015743100307
11.762312312312313,1.6235495325530138,0.0,0.9897801329135212,10.138762779759299
11.82555055055055,1.6320360819554334,0.0,0.9899792724848611,10.193514468595117
11.888788788788789,1.6405178199342472,0.0,0.9901802334547194,10.248270968854541
11.952027027027027,1.6489944408398012,0.0,0.9903833193895157,10.303032586187225
12.015265265265265,1.6574666228579114,0.0,0.9905879231564108,10.357798642407353
12.078503503503503,1.665933586254581,0.0,0.9907946518882438,10.412569917248922
12.141741741741741,1.6743956715140498,0.0,0.9910032020185953,10.467346070227691
12.20497997997998,1.6828524946558967,0.0,0.9912138771138848,10.522127485324082
12.268218218218218,1.6913046974277495,0.0,0.9914260700412729,10.576913520790468
12.331456456456456,1.699751214691849,0.0,0.9916406915000189,10.631705241764607
12.394694694694694,1.7081930470400124,0.0,0.9918568307908634,10.686501647654682
12.457932932932932,1.7166291194194827,0.0,0.9920753986130657,10.741303813513449
12.52117117117117,1.7250604715596447,0.0,0.9922954842673667,10.796110699611525
12.584409409409409,1.7334859028356882,0.0,0.9925179984530255,10.85092350657372
12.647647647647647,1.7419062146829858,0.0,0.9927423340372026,10.90574143296466
12.710885885885885,1.7503209516888605,0.0,0.9929687945863179,10.960564934197023
12.774124124124123,1.7587300765729004,0.0,0.9931973801003713,11.015394047551222
12.837362362362363,1.7671335524312926,0.0,0.9934280905793627,11.07022880993107
12.900600600600601,1.775531742996475,0.0,0.9936606224568723,11.125068857604127
12.96383883883884,1.78392384205698,0.0,0.9938955828657399,11.179914996781859
13.027077077077077,1.7923101515874182,0.0,0.9941326682395455,11.234766925489659
