R,n_u,r,F,dF_dR
33.3617,0.015015,0.015015,39.7405,1.49197
33.3817,0.015015,0.015015,39.7936,1.49426
33.4017,0.015015,0.015015,39.8468,1.49655
33.4217,0.015015,0.015015,39.9002,1.49885
33.4417,0.015015,0.015015,39.9537,1.50116
33.4617,0.015015,0.015015,40.0073,1.50346
33.4817,0.015015,0.015015,40.0611,1.50578
33.5017,0.015015,0.015015,40.115,1.5081
33.5217,0.015015,0.015015,40.169,1.51042
33.5417,0.015015,0.015015,40.2231,1.51275
33.5617,0.015015,0.015015,40.2774,1.51509
33.5817,0.015015,0.015015,40.3319,1.51743
33.6017,0.015015,0.015015,40.3864,1.51977
33.6217,0.015015,0.015015,40.4411,1.52212
33.6417,0.015015,0.015015,40.496,1.52448
33.6617,0.015015,0.015015,40.5509,1.52684
33.6817,0.015015,0.015015,40.6061,1.52921
33.7017,0.015015,0.015015,40.6613,1.53158
33.7217,0.015015,0.015015,40.7167,1.53396
33.7417,0.02002,0.02002,40.7715,1.5239
33.7617,0.02002,0.02002,40.8265,1.52625
33.7817,0.02002,0.02002,40.8816,1.52861
33.8017,0.02002,0.02002,40.9368,1.53097
33.8217,0.02002,0.02002,40.9921,1.53334
33.8417,0.02002,0.02002,41.0476,1.53572
33.8617,0.02002,0.02002,41.1033,1.5381
33.8817,0.02002,0.02002,41.159,1.54048
33.9017,0.02002,0.02002,41.2149,1.54288
33.9217,0.02002,0.02002,41.271,1.54527
33.9417,0.02002,0.02002,41.3272,1.54767
33.9617,0.02002,0.02002,41.3835,1.55008
33.9817,0.02002,0.02002,41.44,1.55249
34.0017,0.02002,0.02002,41.4966,1.55491
34.0217,0.02002,0.02002,41.5534,1.55734
34.0417,0.02002,0.02002,41.6103,1.55977
34.0617,0.02002,0.02002,41.6673,1.5622
34.0817,0.02002,0.02002,41.7245,1.56464
34.1017,0.02002,0.02002,41.7819,1.56709
34.1217,0.02002,0.02002,41.8394,1.56954
34.1417,0.02002,0.02002,41.897,1.572
34.1617,0.02002,0.02002,41.9548,1.57446
34.1817,0.02002,0.02002,42.0127,1.57693
34.2017,0.02002,0.02002,42.0708,1.57941
34.2217,0.02002,0.02002,42.129,1.58189
34.2417,0.02002,0.02002,42.1874,1.58438
34.2617,0.02002,0.02002,42.2459,1.58687
34.2817,0.02002,0.02002,42.3046,1.58937
34.3017,0.02002,0.02002,42.3634,1.59187
34.3217,0.02002,0.02002,42.4223,1.59438
34.3417,0.02002,0.02002,42.4815,1.5969
34.3617,0.025025,0.025025,42.54,1.58606
34.3817,0.025025,0.025025,42.5987,1.58855
34.4017,0.025025,0.025025,42.6574,1.59105
34.4217,0.025025,0.025025,42.7163,1.59355
34.4417,0.025025,0.025025,42.7754,1.59605
34.4617,0.025025,0.025025,42.8346,1.59857
34.4817,0.025025,0.025025,42.894,1.60109
34.5017,0.025025,0.025025,42.9535,1.60361
34.5217,0.025025,0.025025,43.0132,1.60614
34.5417,0.025025,0.025025,43.0731,1.60868
34.5617,0.025025,0.025025,43.1331,1.61122
34.5817,0.025025,0.025025,43.1932,1.61377
34.6017,0.025025,0.025025,43.2535,1.61632
34.6217,0.025025,0.025025,43.314,1.61888
34.6417,0.025025,0.025025,43.3746,1.62145
34.6617,0.025025,0.025025,43.4353,1.62402
34.6817,0.025025,0.025025,43.4963,1.6266
34.7017,0.025025,0.025025,43.5574,1.62919
34.7217,0.025025,0.025025,43.6186,1.63178
34.7417,0.025025,0.025025,43.68,1.63437
34.7617,0.025025,0.025025,43.7416,1.63698
34.7817,0.025025,0.025025,43.8033,1.63959
34.8017,0.025025,0.025025,43.8652,1.6422
34.8217,0.025025,0.025025,43.9272,1.64483
34.8417,0.025025,0.025025,43.9894,1.64745
34.8617,0.025025,0.025025,44.0518,1.65009
34.8817,0.025025,0.025025,44.1144,1.65273
34.9017,0.025025,0.025025,44.1771,1.65538
34.9217,0.03003,0.03003,44.2397,1.6438
34.9417,0.03003,0.03003,44.3018,1.64642
34.9617,0.03003,0.03003,44.3641,1.64905
34.9817,0.03003,0.03003,44.4266,1.65168
35.0018,0.03003,0.03003,44.4892,1.65431
35.0218,0.03003,0.03003,44.552,1.65696
35.0418,0.03003,0.03003,44.615,1.65961
35.0618,0.03003,0.03003,44.6781,1.66226
35.0818,0.03003,0.03003,44.7414,1.66493
35.1018,0.03003,0.03003,44.8049,1.6676
35.1218,0.03003,0.03003,44.8685,1.67027
35.1418,0.03003,0.03003,44.9323,1.67296
35.1618,0.03003,0.03003,44.9963,1.67565
35.1818,0.03003,0.03003,45.0604,1.67834
35.2018,0.03003,0.03003,45.1247,1.68104
35.2218,0.03003,0.03003,45.1892,1.68375
35.2418,0.03003,0.03003,45.2539,1.68647
35.2618,0.03003,0.03003,45.3187,1.68919
35.2818,0.03003,0.03003,45.3837,1.69192
35.3018,0.03003,0.03003,45.4488,1.69465
35.3218,0.03003,0.03003,45.5142,1.6974
35.3418,0.03003,0.03003,45.5797,1.70015
35.3618,0.03003,0.03003,45.6454,1.7029
35.3818,0.03003,0.03003,45.7112,1.70567
35.4018,0.03003,0.03003,45.7773,1.70844
35.4218,0.03003,0.03003,45.8435,1.71121
35.4418,0.03003,0.03003,45.9099,1.714
35.4618,0.035035,0.035035,45.9757,1.70165
35.4818,0.035035,0.035035,46.0415,1.7044
35.5018,0.035035,0.035035,46.1074,1.70716
35.5218,0.035035,0.035035,46.1736,1.70993
35.5418,0.035035,0.035035,46.2399,1.7127
35.5618,0.035035,0.035035,46.3064,1.71548
35.5818,0.035035,0.035035,46.373,1.71826
35.6018,0.035035,0.035035,46.4399,1.72106
35.6218,0.035035,0.035035,46.5069,1.72386
35.6418,0.035035,0.035035,46.5741,1.72666
35.6618,0.035035,0.035035,46.6415,1.72948
35.6818,0.035035,0.035035,46.7091,1.7323
35.7018,0.035035,0.035035,46.7769,1.73512
35.7218,0.035035,0.035035,46.8448,1.73796
35.7418,0.035035,0.035035,46.9129,1.7408
35.7618,0.035035,0.035035,46.9812,1.74365
35.7818,0.035035,0.035035,47.0497,1.74651
35.8018,0.035035,0.035035,47.1184,1.74937
35.8218,0.035035,0.035035,47.1873,1.75224
35.8418,0.035035,0.035035,47.2563,1.75512
35.8618,0.035035,0.035035,47.3256,1.75801
35.8818,0.035035,0.035035,47.395,1.7609
35.9018,0.035035,0.035035,47.4646,1.7638
35.9218,0.035035,0.035035,47.5344,1.76671
35.9418,0.04004,0.04004,47.6043,1.75365
35.9618,0.04004,0.04004,47.6734,1.75653
35.9818,0.04004,0.04004,47.7428,1.75941
36.0018,0.04004,0.04004,47.8123,1.7623
36.0218,0.04004,0.04004,47.882,1.76519
36.0418,0.04004,0.04004,47.9519,1.76809
36.0618,0.04004,0.04004,48.022,1.771
36.0818,0.04004,0.04004,48.0923,1.77392
36.1018,0.04004,0.04004,48.1628,1.77685
36.1218,0.04004,0.04004,48.2334,1.77978
36.1418,0.04004,0.04004,48.3043,1.78272
36.1618,0.04004,0.04004,48.3754,1.78567
36.1818,0.04004,0.04004,48.4466,1.78862
36.2018,0.04004,0.04004,48.5181,1.79158
36.2218,0.04004,0.04004,48.5897,1.79455
36.2418,0.04004,0.04004,48.6616,1.79753
36.2618,0.04004,0.04004,48.7336,1.80052
36.2818,0.04004,0.04004,48.8059,1.80351
36.3018,0.04004,0.04004,48.8783,1.80651
36.3218,0.04004,0.04004,48.9509,1.80952
36.3418,0.04004,0.04004,49.0238,1.81254
36.3618,0.04004,0.04004,49.0968,1.81556
36.3818,0.04004,0.04004,49.1701,1.81859
36.4018,0.04004,0.04004,49.2436,1.82163
36.4218,0.045045,0.045045,49.3162,1.80782
36.4418,0.045045,0.045045,49.3889,1.81083
36.4618,0.045045,0.045045,49.4618,1.81384
36.4818,0.045045,0.045045,49.535,1.81686
36.5018,0.045045,0.045045,49.6083,1.81988
36.5218,0.045045,0.045045,49.6819,1.82292
36.5418,0.045045,0.045045,49.7556,1.82596
36.5618,0.045045,0.045045,49.8296,1.82901
36.5818,0.045045,0.045045,49.9037,1.83207
36.6018,0.045045,0.045045,49.9781,1.83514
36.6218,0.045045,0.045045,50.0527,1.83821
36.6418,0.045045,0.045045,50.1275,1.84129
36.6618,0.045045,0.045045,50.2025,1.84439
36.6818,0.045045,0.045045,50.2777,1.84748
36.7018,0.045045,0.045045,50.3531,1.85059
36.7218,0.045045,0.045045,50.4287,1.85371
36.7418,0.045045,0.045045,50.5046,1.85683
36.7618,0.045045,0.045045,50.5806,1.85996
36.7818,0.045045,0.045045,50.6569,1.8631
36.8018,0.045045,0.045045,50.7334,1.86625
36.8218,0.045045,0.045045,50.8101,1.86941
36.8418,0.0500501,0.0500501,50.8869,1.85493
36.8618,0.0500501,0.0500501,50.9628,1.85805
36.8818,0.0500501,0.0500501,51.039,1.86117
36.9018,0.0500501,0.0500501,51.1153,1.86431
36.9218,0.0500501,0.0500501,51.1919,1.86745
36.9418,0.0500501,0.0500501,51.2687,1.8706
36.9618,0.0500501,0.0500501,51.3457,1.87376
36.9818,0.0500501,0.0500501,51.4229,1.87693
37.0019,0.0500501,0.0500501,51.5004,1.8801
37.0219,0.0500501,0.0500501,51.5781,1.88329
37.0419,0.0500501,0.0500501,51.6559,1.88648
37.0619,0.0500501,0.0500501,51.7341,1.88968
37.0819,0.0500501,0.0500501,51.8124,1.89289
37.1019,0.0500501,0.0500501,51.891,1.89611
37.1219,0.0500501,0.0500501,51.9697,1.89934
37.1419,0.0500501,0.0500501,52.0487,1.90257
37.1619,0.0500501,0.0500501,52.128,1.90582
37.1819,0.0500501,0.0500501,52.2074,1.90907
37.2019,0.0500501,0.0500501,52.2871,1.91233
37.2219,0.0500501,0.0500501,52.3671,1.9156
37.2419,0.0500501,0.0500501,52.4472,1.91888
37.2619,0.0550551,0.0550495,52.527,1.9037
37.2819,0.0550551,0.0550495,52.6063,1.90694
37.3019,0.0550551,0.0550495,52.6859,1.91018
37.3219,0.0550551,0.0550495,52.7656,1.91344
37.3419,0.0550551,0.0550495,52.8456,1.9167
37.3619,0.0550551,0.0550495,52.9258,1.91998
37.3819,0.0550551,0.0550495,53.0063,1.92326
37.4019,0.0550551,0.0550495,53.087,1.92655
37.4219,0.0550551,0.0550495,53.1679,1.92985
37.4419,0.0550551,0.0550495,53.2491,1.93316
37.4619,0.0550551,0.0550495,53.3305,1.93648
37.4819,0.0550551,0.0550495,53.4121,1.9398
37.5019,0.0550551,0.0550495,53.494,1.94314
37.5219,0.0550551,0.0550495,53.5761,1.94649
37.5419,0.0550551,0.0550495,53.6584,1.94984
37.5619,0.0550551,0.0550495,53.741,1.9532
37.5819,0.0550551,0.0550495,53.8238,1.95658
37.6019,0.0550551,0.0550495,53.9069,1.95996
37.6219,0.0550551,0.0550495,53.9902,1.96335
37.6419,0.0550551,0.0550495,54.0737,1.96675
37.6619,0.0600601,0.0600601,54.1563,1.95086
37.6819,0.0600601,0.0600601,54.239,1.95422
37.7019,0.0600601,0.0600601,54.3219,1.95759
37.7219,0.0600601,0.0600601,54.405,1.96096
37.7419,0.0600601,0.0600601,54.4884,1.96435
37.7619,0.0600601,0.0600601,54.572,1.96774
37.7819,0.0600601,0.0600601,54.6559,1.97114
37.8019,0.0600601,0.0600601,54.74,1.97456
37.8219,0.0600601,0.0600601,54.8244,1.97798
37.8419,0.0600601,0.0600601,54.909,1.98141
37.8619,0.0600601,0.0600601,54.9938,1.98485
37.8819,0.0600601,0.0600601,55.0789,1.9883
37.9019,0.0600601,0.0600601,55.1643,1.99176
37.9219,0.0600601,0.0600601,55.2499,1.99523
37.9419,0.0600601,0.0600601,55.3358,1.99871
37.9619,0.0600601,0.0600601,55.4219,2.0022
37.9819,0.0600601,0.0600601,55.5083,2.0057
38.0019,0.0600601,0.0600601,55.5949,2.00921
38.0219,0.0650651,0.0650651,55.6815,1.9927
38.0419,0.0650651,0.0650651,55.7672,1.99616
38.0619,0.0650651,0.0650651,55.8531,1.99963
38.0819,0.0650651,0.0650651,55.9393,2.00311
38.1019,0.0650651,0.0650651,56.0257,2.00661
38.1219,0.0650651,0.0650651,56.1124,2.01011
38.1419,0.0650651,0.0650651,56.1994,2.01362
38.1619,0.0650651,0.0650651,56.2866,2.01714
38.1819,0.0650651,0.0650651,56.374,2.02067
38.2019,0.0650651,0.0650651,56.4618,2.02421
38.2219,0.0650651,0.0650651,56.5498,2.02776
38.2419,0.0650651,0.0650651,56.638,2.03133
38.2619,0.0650651,0.0650651,56.7265,2.0349
38.2819,0.0650651,0.0650651,56.8153,2.03848
38.3019,0.0650651,0.0650651,56.9044,2.04207
38.3219,0.0650651,0.0650651,56.9937,2.04567
38.3419,0.0650651,0.0650651,57.0833,2.04928
38.3619,0.0650651,0.0650651,57.1731,2.05291
38.3819,0.0700701,0.0700701,57.2627,2.03573
38.4019,0.0700701,0.0700701,57.3515,2.03931
38.4219,0.0700701,0.0700701,57.4406,2.04289
38.4419,0.975976,0.975976,57.4628,0.773992
38.4619,0.975976,0.975976,57.4828,0.774643
38.4819,0.975976,0.975976,57.5028,0.775295
38.5019,0.975976,0.975976,57.5228,0.775947
38.5219,0.975976,0.975976,57.5428,0.7766
38.5419,0.975976,0.975976,57.5628,0.777254
38.5619,0.975976,0.975976,57.5829,0.777908
38.5819,0.975976,0.975976,57.603,0.778562
38.6019,0.975976,0.975976,57.6231,0.779217
38.6219,0.975976,0.975976,57.6432,0.779873
38.6419,0.975976,0.975976,57.6634,0.780529
38.6619,0.975976,0.975976,57.6835,0.781185
38.6819,0.975976,0.975976,57.7037,0.781843
38.7019,0.975976,0.975976,57.724,0.7825
38.7219,0.975976,0.975976,57.7442,0.783159
38.7419,0.975976,0.975976,57.7645,0.783817
38.7619,0.975976,0.975976,57.7848,0.784477
38.7819,0.975976,0.975976,57.8051,0.785137
38.8019,0.975976,0.975976,57.8254,0.785797
38.8219,0.975976,0.975976,57.8458,0.786458
38.8419,0.975976,0.975976,57.8662,0.787119
38.8619,0.975976,0.975976,57.8866,0.787781
38.8819,0.975976,0.975976,57.907,0.788444
38.9019,0.975976,0.975976,57.9275,0.789107
38.9219,0.975976,0.975976,57.948,0.789771
38.9419,0.975976,0.975976,57.9685,0.790435
38.9619,0.975976,0.975976,57.989,0.7911
38.9819,0.975976,0.975976,58.0096,0.791765
39.002,0.975976,0.975976,58.0301,0.792431
39.022,0.975976,0.975976,58.0507,0.793097
39.042,0.975976,0.975976,58.0714,0.793764
39.062,0.975976,0.975976,58.092,0.794432
39.082,0.975976,0.975976,58.1127,0.7951
39.102,0.975976,0.975976,58.1334,0.795768
39.122,0.975976,0.975976,58.1541,0.796438
39.142,0.975976,0.975976,58.1749,0.797107
39.162,0.975976,0.975976,58.1956,0.797778
39.182,0.975976,0.975976,58.2164,0.798448
39.202,0.975976,0.975976,58.2372,0.79912
39.222,0.975976,0.975976,58.2581,0.799792
39.242,0.975976,0.975976,58.2789,0.800464
39.262,0.975976,0.975976,58.2998,0.801137
39.282,0.975976,0.975976,58.3208,0.801811
39.302,0.975976,0.975976,58.3417,0.802485
39.322,0.975976,0.975976,58.3627,0.80316
39.342,0.975976,0.975976,58.3836,0.803835
39.362,0.975976,0.975976,58.4046,0.804511
39.382,0.975976,0.975976,58.4257,0.805188
39.402,0.975976,0.975976,58.4467,0.805865
39.422,0.975976,0.975976,58.4678,0.806542
39.442,0.975976,0.975976,58.4889,0.80722
39.462,0.975976,0.975976,58.5101,0.807899
39.482,0.975976,0.975976,58.5312,0.808578
39.502,0.975976,0.975976,58.5524,0.809258
39.522,0.975976,0.975976,58.5736,0.809939
39.542,0.975976,0.975976,58.5948,0.81062
39.562,0.975976,0.975976,58.6161,0.811301
39.582,0.975976,0.975976,58.6374,0.811983
39.602,0.975976,0.975976,58.6587,0.812666
39.622,0.975976,0.975976,58.68,0.813349
39.642,0.975976,0.975976,58.7014,0.814033
39.662,0.975976,0.975976,58.7228,0.814718
39.682,0.975976,0.975976,58.7442,0.815403
39.702,0.975976,0.975976,58.7656,0.816088
39.722,0.975976,0.975976,58.787,0.816775
39.742,0.975976,0.975976,58.8085,0.817461
39.762,0.975976,0.975976,58.83,0.818149
39.782,0.975976,0.975976,58.8516,0.818837
39.802,0.975976,0.975976,58.8731,0.819525
39.822,0.975976,0.975976,58.8947,0.820214
39.842,0.975976,0.975976,58.9163,0.820904
39.862,0.975976,0.975976,58.9379,0.821594
39.882,0.975976,0.975976,58.9596,0.822285
39.902,0.975976,0.975976,58.9813,0.822977
39.922,0.975976,0.975976,59.003,0.823669
39.942,0.975976,0.975976,59.0247,0.824361
39.962,0.975976,0.975976,59.0465,0.825055
39.982,0.975976,0.975976,59.0683,0.825749
40.002,0.975976,0.975976,59.0901,0.826443
40.022,0.975976,0.975976,59.1119,0.827138
40.042,0.975976,0.975976,59.1338,0.827834
40.062,0.975976,0.975976,59.1556,0.82853
40.082,0.975976,0.975976,59.1776,0.829227
40.102,0.975976,0.975976,59.1995,0.829924
40.122,0.975976,0.975976,59.2214,0.830622
40.142,0.975976,0.975976,59.2434,0.831321
40.162,0.975976,0.975976,59.2655,0.83202
40.182,0.975976,0.975976,59.2875,0.83272
40.202,0.975976,0.975976,59.3096,0.83342
40.222,0.975976,0.975976,59.3316,0.834121
40.242,0.975976,0.975976,59.3538,0.834823
40.262,0.975976,0.975976,59.3759,0.835525
40.282,0.975976,0.975976,59.3981,0.836228
40.302,0.975976,0.975976,59.4203,0.836931
40.322,0.975976,0.975976,59.4425,0.837635
40.342,0.975976,0.975976,59.4647,0.83834
40.362,0.975976,0.975976,59.487,0.839045
40.382,0.975976,0.975976,59.5093,0.839751
40.402,0.975976,0.975976,59.5316,0.840458
40.422,0.975976,0.975976,59.554,0.841165
40.442,0.975976,0.975976,59.5764,0.841873
40.462,0.975976,0.975976,59.5988,0.842581
40.482,0.975976,0.975976,59.6212,0.84329
40.502,0.975976,0.975976,59.6437,0.844
40.522,0.975976,0.975976,59.6661,0.84471
40.542,0.975976,0.975976,59.6886,0.845421
40.562,0.975976,0.975976,59.7112,0.846132
40.582,0.975976,0.975976,59.7337,0.846844
40.602,0.975976,0.975976,59.7563,0.847557
40.622,0.975976,0.975976,59.779,0.84827
40.642,0.975976,0.975976,59.8016,0.848984
40.662,0.975976,0.975976,59.8243,0.849699
40.682,0.975976,0.975976,59.847,0.850414
40.702,0.975976,0.975976,59.8697,0.85113
40.722,0.975976,0.975976,59.8924,0.851846
40.742,0.975976,0.975976,59.9152,0.852563
40.762,0.975976,0.975976,59.938,0.853281
40.782,0.975976,0.975976,59.9608,0.853999
40.802,0.975976,0.975976,59.9837,0.854718
40.822,0.975976,0.975976,60.0066,0.855438
40.842,0.975976,0.975976,60.0295,0.856158
40.862,0.975976,0.975976,60.0524,0.856879
40.882,0.975976,0.975976,60.0754,0.8576
40.902,0.975976,0.975976,60.0984,0.858323
40.922,0.975976,0.975976,60.1214,0.859045
40.942,0.975976,0.975976,60.1445,0.859769
40.962,0.975976,0.975976,60.1675,0.860493
40.982,0.975976,0.975976,60.1906,0.861218
41.0021,0.975976,0.975976,60.2138,0.861943
41.0221,0.975976,0.975976,60.2369,0.862669
41.0421,0.975976,0.975976,60.2601,0.863396
41.0621,0.975976,0.975976,60.2833,0.864123
41.0821,0.975976,0.975976,60.3066,0.864851
41.1021,0.975976,0.975976,60.3298,0.865579
41.1221,0.975976,0.975976,60.3531,0.866309
41.1421,0.975976,0.975976,60.3764,0.867038
41.1621,0.975976,0.975976,60.3998,0.867769
41.1821,0.975976,0.975976,60.4232,0.8685
41.2021,0.975976,0.975976,60.4466,0.869232
41.2221,0.975976,0.975976,60.47,0.869964
41.2421,0.975976,0.975976,60.4935,0.870698
41.2621,0.975976,0.975976,60.517,0.871431
41.2821,0.975976,0.975976,60.5405,0.872166
41.3021,0.975976,0.975976,60.564,0.872901
41.3221,0.975976,0.975976,60.5876,0.873637
41.3421,0.975976,0.975976,60.6112,0.874373
41.3621,0.975976,0.975976,60.6348,0.87511
41.3821,0.975976,0.975976,60.6585,0.875848
41.4021,0.975976,0.975976,60.6822,0.876587
41.4221,0.975976,0.975976,60.7059,0.877326
41.4421,0.980981,0.980981,60.7295,0.875059
41.4621,0.980981,0.980981,60.7532,0.875795
41.4821,0.980981,0.980981,60.7769,0.876532
41.5021,0.980981,0.980981,60.8006,0.877269
41.5221,0.980981,0.980981,60.8243,0.878008
41.5421,0.980981,0.980981,60.8481,0.878747
41.5621,0.980981,0.980981,60.8719,0.879486
41.5821,0.980981,0.980981,60.8957,0.880227
41.6021,0.980981,0.980981,60.9196,0.880968
41.6221,0.980981,0.980981,60.9435,0.881709
41.6421,0.980981,0.980981,60.9674,0.882452
41.6621,0.980981,0.980981,60.9913,0.883195
41.6821,0.980981,0.980981,61.0153,0.883938
41.7021,0.980981,0.980981,61.0393,0.884683
41.7221,0.980981,0.980981,61.0633,0.885428
41.7421,0.980981,0.980981,61.0873,0.886173
41.7621,0.980981,0.980981,61.1114,0.88692
41.7821,0.980981,0.980981,61.1355,0.887667
41.8021,0.980981,0.980981,61.1597,0.888414
41.8221,0.980981,0.980981,61.1838,0.889163
41.8421,0.980981,0.980981,61.208,0.889912
41.8621,0.980981,0.980981,61.2323,0.890662
41.8821,0.980981,0.980981,61.2565,0.891412
41.9021,0.980981,0.980981,61.2808,0.892163
41.9221,0.980981,0.980981,61.3051,0.892915
41.9421,0.980981,0.980981,61.3294,0.893667
41.9621,0.980981,0.980981,61.3538,0.894421
41.9821,0.980981,0.980981,61.3782,0.895175
42.0021,0.980981,0.980981,61.4026,0.895929
42.0221,0.980981,0.980981,61.4271,0.896684
42.0421,0.980981,0.980981,61.4516,0.89744
42.0621,0.980981,0.980981,61.4761,0.898197
42.0821,0.980981,0.980981,61.5007,0.898954
42.1021,0.980981,0.980981,61.5252,0.899712
42.1221,0.980981,0.980981,61.5498,0.900471
42.1421,0.980981,0.980981,61.5745,0.90123
42.1621,0.980981,0.980981,61.5991,0.901991
42.1821,0.980981,0.980981,61.6238,0.902751
42.2021,0.980981,0.980981,61.6485,0.903513
42.2221,0.980981,0.980981,61.6733,0.904275
42.2421,0.980981,0.980981,61.6981,0.905038
42.2621,0.980981,0.980981,61.7229,0.905802
42.2821,0.980981,0.980981,61.7477,0.906566
42.3021,0.980981,0.980981,61.7726,0.907331
42.3221,0.980981,0.980981,61.7975,0.908097
42.3421,0.980981,0.980981,61.8224,0.908863
42.3621,0.980981,0.980981,61.8474,0.90963
42.3821,0.980981,0.980981,61.8724,0.910398
42.4021,0.980981,0.980981,61.8974,0.911167
42.4221,0.980981,0.980981,61.9225,0.911936
42.4421,0.980981,0.980981,61.9476,0.912706
42.4621,0.980981,0.980981,61.9727,0.913477
42.4821,0.980981,0.980981,61.9978,0.914248
42.5021,0.980981,0.980981,62.023,0.915021
42.5221,0.980981,0.980981,62.0482,0.915793
42.5421,0.980981,0.980981,62.0734,0.916567
42.5621,0.980981,0.980981,62.0987,0.917341
42.5821,0.980981,0.980981,62.124,0.918116
42.6021,0.980981,0.980981,62.1493,0.918892
42.6221,0.980981,0.980981,62.1747,0.919669
42.6421,0.980981,0.980981,62.2001,0.920446
42.6621,0.980981,0.980981,62.2255,0.921224
42.6821,0.980981,0.980981,62.2509,0.922003
42.7021,0.980981,0.980981,62.2764,0.922782
42.7221,0.980981,0.980981,62.3019,0.923562
42.7421,0.980981,0.980981,62.3275,0.924343
42.7621,0.980981,0.980981,62.353,0.925125
42.7821,0.980981,0.980981,62.3786,0.925907
42.8021,0.980981,0.980981,62.4043,0.92669
42.8221,0.980981,0.980981,62.4299,0.927474
42.8421,0.980981,0.980981,62.4556,0.928259
42.8621,0.980981,0.980981,62.4814,0.929044
42.8821,0.980981,0.980981,62.5071,0.92983
42.9021,0.980981,0.980981,62.5329,0.930617
42.9221,0.980981,0.980981,62.5587,0.931404
42.9421,0.980981,0.980981,62.5846,0.932193
42.9621,0.980981,0.980981,62.6105,0.932982
42.9821,0.980981,0.980981,62.6364,0.933771
43.0022,0.980981,0.980981,62.6623,0.934562
43.0222,0.980981,0.980981,62.6883,0.935353
43.0422,0.980981,0.980981,62.7143,0.936145
43.0622,0.980981,0.980981,62.7404,0.936938
43.0822,0.980981,0.980981,62.7664,0.937732
43.1022,0.980981,0.980981,62.7925,0.938526
43.1222,0.980981,0.980981,62.8187,0.939321
43.1422,0.980981,0.980981,62.8449,0.940117
43.1622,0.980981,0.980981,62.8711,0.940913
43.1822,0.980981,0.980981,62.8973,0.941711
43.2022,0.980981,0.980981,62.9236,0.942509
43.2222,0.980981,0.980981,62.9498,0.943308
43.2422,0.980981,0.980981,62.9762,0.944107
43.2622,0.980981,0.980981,63.0025,0.944908
43.2822,0.980981,0.980981,63.0289,0.945709
43.3022,0.980981,0.980981,63.0554,0.946511
43.3222,0.980981,0.980981,63.0818,0.947313
43.3422,0.980981,0.980981,63.1083,0.948117
43.3622,0.980981,0.980981,63.1348,0.948921
43.3822,0.980981,0.980981,63.1614,0.949726
43.4022,0.980981,0.980981,63.188,0.950532
