r,f
2.746207518338698,0.0853663596132812
2.793555923827296,0.08693497078387429
2.840904329315894,0.08850899407059751
2.8882527348044924,0.09008599257067754
2.9356011402930906,0.0916662496017799
2.982949545781689,0.09325346515735368
3.030297951270287,0.0948440641155426
3.077646356758885,0.09643684427475037
3.1249947622474834,0.0980375372990667
3.1723431677360816,0.09964223329774084
3.21969157322468,0.10124888954859342
3.267039978713278,0.10286314961999171
3.314388384201876,0.10448201042373396
3.361736789690475,0.10610384383198652
3.409085195179073,0.10773171072378432
3.4564336006676712,0.10936561057397381
3.5037820061562694,0.11100330547686678
3.5511304116448676,0.11264499116594612
3.598478817133466,0.11429512330536692
3.645827222622064,0.11594917067237877
3.6931756281106622,0.11760583552630226
3.7405240335992604,0.11927272782920559
3.7878724390878586,0.1209434788828842
3.835220844576457,0.12261719658128728
3.882569250065055,0.12430050200321724
3.9299176555536532,0.12598869609452962
3.977266061042252,0.12768115828492
4.02461446653085,0.12938077343803608
4.071962872019448,0.13108780866237185
4.1193112775080465,0.13279937678908377
4.166659682996644,0.1345162427064785
4.214008088485243,0.13624358954733795
4.2613564939738415,0.1379747332179505
4.308704899462439,0.13971047659168875
4.356053304951038,0.14145864115818324
4.403401710439636,0.14321046103986437
4.450750115928234,0.14496689423904233
4.498098521416832,0.14673592116186307
4.545446926905431,0.1485101939801493
4.5927953323940285,0.1502892742896609
4.640143737882627,0.15207866462810332
4.687492143371225,0.15387717014688523
4.7348405488598235,0.15568004781901348
4.782188954348421,0.15749094516783455
4.82953735983702,0.15931531323912917
4.876885765325619,0.1611430751645412
4.924234170814216,0.1629776951261864
4.971582576302815,0.1648283635213058
5.018930981791413,0.1666832084496965
5.066279387280011,0.16854329736877063
5.113627792768609,0.17042087430290634
5.160976198257208,0.17230472616088985
5.2083246037458055,0.17419365790456878
5.255673009234404,0.17609758872414327
5.303021414723002,0.1780130363517508
5.350369820211601,0.17993242618601082
5.397718225700198,0.18186400680401324
5.445066631188797,0.1838132327741429
5.492415036677396,0.18576580950377022
5.539763442165993,0.18772708845420308
5.587111847654592,0.1897110903248374
5.63446025314319,0.1916995233551336
5.681808658631788,0.1936941269695466
5.729157064120386,0.19571319946219778
5.776505469608985,0.19774074369940578
5.823853875097583,0.19977305008820279
5.871202280586181,0.2018269369367611
5.918550686074779,0.2038968457889177
5.965899091563378,0.20597064018356215
6.013247497051975,0.20806127587208534
6.060595902540574,0.21017606548023415
6.107944308029173,0.21229478595032442
6.15529271351777,0.21442543761624974
6.202641119006369,0.2165874773529394
6.249989524494967,0.2187552031568325
6.2973379299835655,0.2209304937276768
6.344686335472163,0.22314135280826802
6.392034740960762,0.22536313237752095
6.43938314644936,0.22758981921139232
6.486731551937958,0.22984860851769842
6.534079957426556,0.2321296584723343
6.581428362915155,0.23441413438751962
6.628776768403752,0.23672347467214389
6.676125173892351,0.23906797470299376
6.72347357938095,0.2414160785347625
6.7708219848695474,0.24364210642231712
6.818170390358146,0.24565276104024772
6.865518795846744,0.2476704610459029
6.9128672013353425,0.2497345713951377
6.96021560682394,0.25217219078476694
7.007564012312539,0.25462670047695884
7.054912417801137,0.2570850647318591
7.102260823289735,0.2595873510237935
7.149609228778333,0.26212267082227036
7.196957634266932,0.2646601548544864
7.2443060397555294,0.26693809943046687
7.291654445244128,0.26908696596677645
7.339002850732727,0.2712401863283322
7.3863512562213245,0.27357320135640356
7.433699661709923,0.2760720893875507
7.481048067198521,0.27844674057201446
7.5283964726871195,0.2808307394881747
7.575744878175717,0.2830391161183817
7.623093283664316,0.28533413783213757
7.670441689152914,0.2876316016298372
7.717790094641512,0.2896734734314289
7.76513850013011,0.2919266488945131
7.812486905618709,0.294181369346327
7.8598353111073065,0.29680153723877645
7.907183716595905,0.299659120236436
7.954532122084504,0.30252490638856744
8.001880527573102,0.30541304871891944
8.0492289330617,0.30768746902892646
8.096577338550299,0.3097673354337204
8.143925744038896,0.31174887474943097
8.191274149527494,0.3136785167089627
8.238622555016093,0.3160468733160249
8.285970960504692,0.31841780781310386
8.333319365993288,0.3214022443304074
8.380667771481887,0.3244887096635353
8.428016176970486,0.32757919775844185
8.475364582459084,0.33059709806747345
8.522712987947683,0.3331927522677853
8.57006139343628,0.33580135806792744
8.617409798924879,0.3380964927235625
8.664758204413477,0.340358778434368
8.712106609902076,0.3424262037764507
