Force_f,Average_r,Average_n,Std_r,Std_n
2.8628628628628627,96.2359634082842,4.0,8.44642319513765,0.0
2.8728728728728727,96.32283702052993,4.0,8.454047909944732,0.0
2.8828828828828827,96.40971063277559,4.0,8.46167262475181,0.0
2.8928928928928928,96.49658424502135,4.0,8.469297339558887,0.0
2.9029029029029028,96.58345785726706,4.0,8.476922054365968,0.0
2.9129129129129128,96.67033146951273,4.0,8.484546769173047,0.0
2.9229229229229228,96.75720508175844,4.0,8.49217148398013,0.0
2.932932932932933,96.84242704354676,4.0,8.49965123507595,0.0
2.942942942942943,96.92475861703453,4.0,8.506877299677079,0.0
2.952952952952953,97.00709019052232,4.0,8.51410336427821,0.0
2.962962962962963,97.08942176401011,4.0,8.521329428879335,0.0
2.972972972972973,97.1717533374979,4.0,8.528555493480464,0.0
2.982982982982983,97.2540849109857,4.0,8.535781558081592,0.0
2.992992992992993,97.3364164844735,4.0,8.54300762268272,0.0
3.003003003003003,97.41874805796128,4.0,8.550233687283846,0.0
3.013013013013013,97.50107963144912,4.0,8.557459751884974,0.0
3.023023023023023,97.58341120493692,4.0,8.564685816486104,0.0
3.033033033033033,97.66460361075018,4.0,8.571811898232987,0.0
3.043043043043043,97.7427582360982,4.0,8.578671359035217,0.0
3.053053053053053,97.82091286144623,4.0,8.585530819837446,0.0
3.063063063063063,97.89906748679418,4.0,8.59239028063968,0.0
3.073073073073073,97.97722211214219,4.0,8.59924974144191,0.0
3.083083083083083,98.05537673749015,4.0,8.606109202244138,0.0
3.093093093093093,98.13353136283814,4.0,8.61296866304637,0.0
3.103103103103103,98.21168598818616,4.0,8.619828123848603,0.0
3.113113113113113,98.28984061353417,4.0,8.626687584650831,0.0
3.123123123123123,98.36799523888212,4.0,8.633547045453062,0.0
3.133133133133133,98.44544985794784,4.0,8.640345069048553,0.0
3.143143143143143,98.51975444874311,4.0,8.646866625213718,0.0
3.153153153153153,98.59405903953841,4.0,8.65338818137888,0.0
3.163163163163163,98.66836363033372,4.0,8.659909737544044,0.0
3.173173173173173,98.74266822112901,4.0,8.666431293709207,0.0
3.183183183183183,98.8169728119243,4.0,8.672952849874369,0.0
3.193193193193193,98.8912774027196,4.0,8.679474406039532,0.0
3.203203203203203,98.96558199351486,4.0,8.685995962204695,0.0
3.2132132132132134,99.03988658431015,4.0,8.692517518369858,0.0
3.2232232232232234,99.11419117510553,4.0,8.69903907453502,0.0
3.2332332332332334,99.18817244764789,4.0,8.70553225322638,0.0
3.2432432432432434,99.25892053766096,4.0,8.711741657179676,0.0
3.2532532532532534,99.32966862767402,4.0,8.717951061132972,0.0
3.2632632632632634,99.40041671768705,4.0,8.72416046508627,0.0
3.2732732732732734,99.47116480770019,4.0,8.730369869039567,0.0
3.2832832832832834,99.54191289771329,4.0,8.736579272992865,0.0
3.2932932932932935,99.61266098772631,4.0,8.742788676946162,0.0
3.3033033033033035,99.68340907773941,4.0,8.748998080899456,0.0
3.3133133133133135,99.75415716775255,4.0,8.755207484852752,0.0
3.3233233233233235,99.82490525776561,4.0,8.76141688880605,0.0
3.3333333333333335,99.89565334777866,4.0,8.767626292759347,0.0
3.3433433433433435,99.96310917686137,4.0,8.773546745348591,0.0
3.3533533533533535,100.0305650059441,4.0,8.779467197937832,0.0
3.3633633633633635,100.09802083502674,4.0,8.785387650527072,0.0
3.3733733733733735,100.16547666410943,4.0,8.791308103116313,0.0
3.3833833833833835,100.23293249319212,4.0,8.797228555705555,0.0
3.3933933933933935,100.30038832227481,4.0,8.803149008294797,0.0
3.4034034034034035,100.36784415135749,4.0,8.80906946088404,0.0
3.4134134134134135,100.43529998044023,4.0,8.814989913473282,0.0
3.4234234234234235,100.50275580952285,4.0,8.820910366062524,0.0
3.4334334334334335,100.57021163860563,4.0,8.82683081865176,0.0
3.4434434434434436,100.63489131532896,4.0,8.832507616723253,0.0
3.4534534534534536,100.69929337681644,4.0,8.83816004934296,0.0
3.4634634634634636,100.76369543830384,4.0,8.843812481962667,0.0
3.4734734734734736,100.82809749979131,4.0,8.84946491458238,0.0
3.4834834834834836,100.89249956127873,4.0,8.85511734720209,0.0
3.4934934934934936,100.9569016227662,4.0,8.8607697798218,0.0
3.5035035035035036,101.02130368425367,4.0,8.866422212441512,0.0
3.5135135135135136,101.0857057457411,4.0,8.872074645061222,0.0
3.5235235235235236,101.1501078072285,4.0,8.87772707768093,0.0
3.5335335335335336,101.21450986871598,4.0,8.883379510300642,0.0
3.5435435435435436,101.27658989697336,4.0,8.88882814240658,0.0
3.5535535535535536,101.33815391784634,4.0,8.894231485509449,0.0
3.5635635635635636,101.39971793871928,4.0,8.89963482861232,0.0
3.5735735735735736,101.46128195959218,4.0,8.905038171715196,0.0
3.5835835835835836,101.52284598046515,4.0,8.91044151481807,0.0
3.5935935935935936,101.58441000133809,4.0,8.915844857920943,0.0
3.6036036036036037,101.64597402221106,4.0,8.921248201023818,0.0
3.6136136136136137,101.70753804308397,4.0,8.926651544126692,0.0
3.6236236236236237,101.76910206395695,4.0,8.932054887229564,0.0
3.6336336336336337,101.83066608482991,4.0,8.937458230332439,0.0
3.6436436436436437,101.89030834872216,4.0,8.94269290210462,0.0
3.6536536536536537,101.94922995374665,4.0,8.947864322127785,0.0
3.6636636636636637,102.00815155877119,4.0,8.95303574215096,0.0
3.6736736736736737,102.06707316379573,4.0,8.958207162174126,0.0
3.6836836836836837,102.12599476882016,4.0,8.963378582197299,0.0
3.6936936936936937,102.18491637384473,4.0,8.96855000222047,0.0
3.7037037037037037,102.24383797886925,4.0,8.973721422243639,0.0
3.7137137137137137,102.30275958389373,4.0,8.97889284226681,0.0
3.7237237237237237,102.36168118891821,4.0,8.98406426228998,0.0
3.7337337337337337,102.4206027939428,4.0,8.989235682313153,0.0
3.7437437437437437,102.47795604576532,4.0,8.994269454781564,0.0
3.7537537537537538,102.53441309575817,4.0,8.999224571504403,0.0
3.7637637637637638,102.590870145751,4.0,9.00417968822724,0.0
3.7737737737737738,102.64732719574384,4.0,9.009134804950081,0.0
3.7837837837837838,102.7037842457367,4.0,9.01408992167292,0.0
3.793793793793794,102.76024129572954,4.0,9.019045038395758,0.0
3.803803803803804,102.81669834572246,4.0,9.024000155118598,0.0
3.813813813813814,102.87315539571532,4.0,9.028955271841438,0.0
3.823823823823824,102.92961244570813,4.0,9.033910388564275,0.0
3.833833833833834,102.98606949570097,4.0,9.038865505287117,0.0
3.843843843843844,103.04127058080724,4.0,9.043710387039058,0.0
3.853853853853854,103.09542502850798,4.0,9.048463406315253,0.0
3.863863863863864,103.14957947620874,4.0,9.053216425591451,0.0
3.873873873873874,103.2037339239095,4.0,9.057969444867645,0.0
3.883883883883884,103.2578883716102,4.0,9.062722464143842,0.0
3.893893893893894,103.31204281931092,4.0,9.067475483420038,0.0
3.903903903903904,103.3661972670116,4.0,9.07222850269623,0.0
3.913913913913914,103.42035171471244,4.0,9.076981521972428,0.0
3.923923923923924,103.47450616241315,4.0,9.081734541248625,0.0
3.933933933933934,103.52866061011393,4.0,9.08648756052482,0.0
3.943943943943944,103.58183562261952,4.0,9.091154616396627,0.0
3.953953953953954,103.63383531289094,4.0,9.095718516183169,0.0
3.963963963963964,103.68583500316235,4.0,9.100282415969716,0.0
