r,f_simulation_mean,f_theory,valid_trajectories_count
11.318863423423423,6.607684415334452,2.027863419384519,265
11.344471711711712,6.412235279846143,2.030251865170876,263
11.37008,6.527339611239146,2.0326413309079667,263
11.395688288288289,6.570382251611844,2.0350319647535744,263
11.421296576576577,6.36334777371058,2.0374239152207076,262
11.446904864864866,6.350569389365753,2.0398173312273187,262
11.472513153153153,6.314575166325861,2.042212362146336,262
11.498121441441441,6.310749586827862,2.044609157856066,262
11.52372972972973,6.176230957047861,2.047007868790987,261
11.549338018018018,6.211709541840089,2.049408645992991,261
11.574946306306307,6.18826912314123,2.051811641163101,261
11.600554594594595,6.2386871937709545,2.0542170067137135,261
11.626162882882884,6.2940432719007475,2.0566248958214044,261
11.651771171171172,6.24780757457924,2.05903546248034,261
11.677379459459459,6.339747877559496,2.0614488615563427,261
11.702987747747748,6.41652384740618,2.063865248841648,261
11.728596036036036,6.502236473358903,2.066284781110406,261
11.754204324324325,6.46606694251621,2.068707616174969,260
11.779812612612613,6.480612016411736,2.071133912943011,260
11.8054209009009,6.279838789583392,2.073563831475541,259
11.83102918918919,6.232643436330134,2.0759975330458404,259
11.856637477477477,6.291207782104213,2.078435180199395,259
11.882245765765767,6.088850743552062,2.080876936814862,258
11.907854054054054,6.020774386466581,2.0833229681661334,257
11.933462342342343,6.129770485598059,2.0857734409855473,257
11.959070630630631,6.242448703533762,2.088228523528312,257
11.984678918918918,6.358170867833148,2.090688385638193,257
12.010287207207208,6.477754304310671,2.093153198814534,257
12.035895495495495,6.536617702299934,2.095623136280669,257
12.061503783783785,6.562430303836223,2.0980983730537908,257
12.087112072072072,6.290016046162862,2.100579086016352,255
12.112720360360361,6.203371504669354,2.103065453989061,254
12.138328648648649,6.259142136893298,2.105557657805545,254
12.163936936936937,6.265279451084869,2.1080558803887604,254
12.189545225225226,6.3659746238336865,2.1105603068292296,254
12.215153513513513,6.48122624668198,2.1130711244651734,254
12.240761801801803,6.600029553365736,2.1155885229646407,254
12.26637009009009,6.7225507218547005,2.118112694409707,254
12.291978378378378,6.848876870587032,2.1206438333828412,254
12.317586666666667,6.957236992739995,2.1231821370555313,254
12.343194954954955,6.861435465871835,2.125727805279264,253
12.368803243243244,6.822696076229788,2.1282810406789676,252
12.394411531531532,6.946029207905886,2.130842048749014,252
12.42001981981982,6.961329961749303,2.133411037951899,252
12.445628108108108,6.607856700906701,2.1359882198197058,250
12.471236396396396,6.645049114010317,2.138573809058476,250
12.496844684684685,6.671357919999037,2.1411680236556174,250
12.522452972972973,6.715102432088744,2.1437710849904623,250
12.548061261261262,6.823529507978454,2.1463832179481295,250
