r,f_simulation_mean,valid_trajectories_count
16.15882990990991,3.348353705161764,164
16.184438198198198,3.3780399525849356,164
16.210046486486487,3.3672662270878138,163
16.235654774774776,3.397069803306383,163
16.261263063063062,3.427311962718931,163
16.28687135135135,3.416789342436764,162
16.31247963963964,3.4062906286384846,161
16.33808792792793,3.394575933548802,160
16.363696216216216,3.4243207457958973,160
16.389304504504505,3.370494360013631,158
16.414912792792794,3.3996038682466034,158
16.44052108108108,3.3867268741647756,157
16.46612936936937,3.415870187845207,157
16.49173765765766,3.445456086741812,157
16.517345945945948,3.475450546118963,157
16.542954234234234,3.50587816364123,157
16.568562522522523,3.5367126770744806,157
16.594170810810812,3.5680126121552487,157
16.619779099099098,3.599782083367432,157
16.645387387387387,3.590950112548659,156
16.670995675675677,3.539735605024022,154
16.696603963963966,3.570691331526714,154
16.722212252252252,3.6021054070706136,154
16.74782054054054,3.633965008293636,154
16.77342882882883,3.666301915263772,154
16.799037117117116,3.6990660790749215,154
16.824645405405406,3.6910992400205567,153
16.850253693693695,3.6825446024241653,152
16.875861981981984,3.6735769968614456,151
16.90147027027027,3.6640922736282664,150
16.92707855855856,3.696332010150583,150
16.95268684684685,3.7290251513335995,150
16.978295135135134,3.7622076770704114,150
17.003903423423424,3.795889275854839,150
17.029511711711713,3.830071664626559,150
17.05512,3.8647400698613925,150
17.080728288288288,3.899906197480215,150
17.106336576576577,3.8529024976218653,148
17.131944864864867,3.887704510603006,148
17.157553153153152,3.9229767417830814,148
17.18316144144144,3.8755069162945945,146
17.20876972972973,3.8681546182369764,145
17.234378018018017,3.902827901420773,145
17.259986306306306,3.9379833962253215,145
17.285594594594595,3.9311190846407564,144
17.311202882882885,3.9235502611869575,143
17.33681117117117,3.9587868924858505,143
17.36241945945946,3.9089450986830085,141
17.38802774774775,3.8555463776057595,139
17.413636036036035,3.8443933766569836,138
17.439244324324324,3.8779150728299356,138
17.464852612612614,3.8665751297518716,137
17.490460900900903,3.8552099358179666,136
17.51606918918919,3.888614128840726,136
17.541677477477478,3.922484673289474,136
17.567285765765767,3.911335583757154,135
17.592894054054053,3.9453692424809828,135
17.618502342342342,3.979889707756574,135
17.64411063063063,4.014942050626528,135
17.66971891891892,4.050453765525905,135
17.695327207207207,4.042159336096116,134
17.720935495495496,4.032677684773441,133
17.746543783783785,4.023064867987595,132
17.77215207207207,4.012690623425487,131
17.79776036036036,4.001307226205201,130
17.82336864864865,4.0359666367465135,130
17.84897693693694,4.024676885758479,129
17.874585225225225,4.012786624805337,128
17.900193513513514,3.951125071494993,126
17.925801801801803,3.984506389701466,126
17.95141009009009,4.01835723815611,126
17.97701837837838,4.052636452659706,126
18.002626666666668,4.087410665327569,126
18.028234954954954,4.1226459116363845,126
18.053843243243243,4.15836943422217,126
18.079451531531532,4.1946289066884725,126
18.10505981981982,4.2313893785247645,126
18.130668108108107,4.268668122581996,126
18.156276396396397,4.260869071137499,125
18.181884684684686,4.298476356483914,125
18.20749297297297,4.290257337101698,124
18.23310126126126,4.328166786244106,124
18.25870954954955,4.273375421881501,122
18.28431783783784,4.310798971494172,122
18.309926126126125,4.348768742358337,122
18.335534414414415,4.3872426303148435,122
18.361142702702704,4.379962797056518,121
18.38675099099099,4.371426296316754,120
18.41235927927928,4.4100196328165095,120
18.43796756756757,4.402460008056758,119
18.463575855855858,4.394111820670515,118
18.489184144144144,4.384249442670401,117
18.514792432432433,4.374345256190916,116
18.540400720720722,4.412515597805928,116
18.566009009009008,4.3015965595510215,113
18.591617297297297,4.338357369169702,113
18.617225585585587,4.3756480182654975,113
18.642833873873876,4.413464581656381,113
18.66844216216216,4.451792633100513,113
18.69405045045045,4.441049521063356,112
18.71965873873874,4.479670176900046,112
18.745267027027026,4.5187974054163265,112
18.770875315315315,4.509411232071196,111
